TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
h001075,11,남,40,5,1,2,2,2,,4,6,2,2,50,50130,42,42210,26,26350,2,1,1,6,4,4,5,3,서울특별시,제주,2인 여행(가족 외),2023-06-22~2023-06-25,1,2,7,1
h006527,50,여,20,5,1,1,2,12,,4,5,2,1,50,50110,50,50130,11,11620,4,3,4,3,2,3,3,4,제주특별자치도,제주,2인 여행(가족 외),2023-09-17~2023-09-17,2,7,1,1
h002084,27,여,20,6,1,1,1,13,,4,,4,3,26,26350,47,47290,50,50130,2,3,3,2,2,5,7,7,대구광역시,제주,2인 여행(가족 외),2023-07-26~2023-07-28,1,3,2,1
h004611,41,여,30,5,1,2,4,4,,2,6,2,1,42,42150,44,44810,50,50110,2,3,2,4,3,4,2,6,경기도,제주,자녀 동반 여행,2023-09-06~2023-09-11,3,2,7,3
h004233,30,여,20,6,1,1,1,2,,4,,3,3,50,50110,46,46130,26,26350,4,2,2,2,5,2,2,2,대전광역시,제주,2인 여행(가족 외),2023-08-30~2023-09-02,3,1,2,1
h001767,41,남,50,7,1,2,3,2,,3,5,3,1,50,50110,26,26350,47,47130,2,1,3,3,3,6,7,3,경기도,제주,자녀 동반 여행,2023-07-03~2023-07-07,7,2,3,2
h002442,11,여,30,6,1,1,4,3,,3,5,3,4,47,47930,48,48310,11,11170,2,2,4,1,2,4,2,2,서울특별시,제주,나홀로 여행,2023-07-24~2023-07-26,2,1,7,0
h001985,47,남,30,4,1,1,4,9,,4,7,3,1,50,50130,46,46130,48,48220,4,4,2,2,3,2,6,6,경상북도,제주,2인 여행(가족 외),2023-07-12~2023-07-15,3,9,1,1
h001299,11,여,40,5,1,1,5,3,,3,7,2,1,42,42210,42,42830,41,41820,4,1,3,2,1,4,7,1,서울특별시,제주,3대 동반 여행(친척 포함),2023-06-25~2023-06-28,2,3,1,16
h004999,50,여,30,6,5,1,4,3,,1,6,2,1,50,50110,50,50130,11,11230,5,6,4,3,3,3,5,3,제주특별자치도,제주,2인 여행(가족 외),2023-09-09~2023-09-09,1,2,3,1
h005322,28,여,40,4,4,2,3,11,,6,8,3,5,50,50130,28,28710,28,28720,1,1,1,3,1,2,2,2,인천광역시,제주,나홀로 여행,2023-08-29~2023-08-31,5,2,7,0
h000580,50,여,40,6,1,4,1,2,,4,,2,2,50,50130,26,26350,11,11110,6,1,1,1,1,1,1,7,제주특별자치도,제주,2인 여행(가족 외),2023-06-24~2023-06-25,3,7,2,1
h001023,48,여,20,5,1,1,3,13,,1,6,3,4,50,50110,26,26350,48,48310,1,1,7,1,1,1,1,7,경상남도,제주,3인 이상 여행(가족 외),2023-06-10~2023-06-13,2,1,3,2
h000276,11,남,50,6,1,1,4,3,,4,9,3,10,41,41480,42,42830,50,50130,4,4,3,2,2,2,5,4,서울특별시,제주,3인 이상 여행(가족 외),2023-05-27~2023-05-30,1,2,3,2
h001198,29,여,40,6,1,2,3,11,,1,5,3,3,46,46130,26,26350,11,11680,4,2,4,5,3,7,6,7,광주광역시,제주,자녀 동반 여행,2023-06-28~2023-06-30,7,3,1,2
h002203,47,남,50,6,1,2,3,3,,6,7,2,2,48,48840,42,42150,11,11140,4,2,1,4,4,4,2,3,경상북도,제주,3인 이상 여행(가족 외),2023-08-02~2023-08-06,2,3,1,2
h006458,50,남,30,5,1,2,2,5,,4,6,3,3,50,50110,11,11440,41,41130,3,1,4,2,4,2,2,4,제주특별자치도,제주,2인 가족 여행,2023-09-18~2023-09-18,3,1,2,1
h003056,41,여,30,5,1,2,2,11,,6,8,3,4,50,50110,50,50130,26,26350,1,3,2,1,6,2,5,7,경기도,제주,2인 가족 여행,2023-08-24~2023-08-29,2,3,1,1
h004517,50,여,20,4,1,1,3,12,,2,3,3,2,11,11230,11,11380,26,26350,4,1,2,5,5,5,4,3,제주특별자치도,제주,나홀로 여행,2023-09-01~2023-09-01,1,7,2,0
h000773,48,여,40,5,1,2,3,3,,3,11,2,3,47,47130,43,43130,48,48820,2,4,4,1,7,6,5,5,경상남도,제주,자녀 동반 여행,2023-06-10~2023-06-12,7,3,8,2
h002095,27,여,30,6,2,1,3,12,,1,9,3,6,50,50130,11,11110,26,26710,2,1,1,6,1,6,6,6,대구광역시,제주,2인 여행(가족 외),2023-08-01~2023-08-03,3,1,2,1
h001505,28,여,20,4,1,1,4,12,,2,12,2,1,42,42150,41,41820,42,42830,2,1,1,5,2,2,6,6,인천광역시,제주,나홀로 여행,2023-07-04~2023-07-06,1,7,4,0
h001904,41,여,20,6,1,1,4,4,,2,8,3,5,50,50130,42,42830,41,41830,2,4,2,3,6,2,2,4,경기도,제주,나홀로 여행,2023-07-04~2023-07-06,4,2,7,0
h003790,11,여,30,6,1,1,1,3,,3,,3,4,42,42150,50,50130,26,26350,4,2,2,2,6,4,1,6,서울특별시,제주,3인 이상 여행(가족 외),2023-08-25~2023-08-27,3,2,1,3
h002316,30,남,40,7,1,1,2,2,,5,5,2,1,50,50130,50,50110,42,42150,1,1,1,2,1,2,2,1,대전광역시,제주,2인 여행(가족 외),2023-07-18~2023-07-21,7,4,2,1
h006530,50,여,60,6,1,2,3,3,,4,7,2,1,50,50110,50,50130,11,11710,3,5,2,4,2,2,3,2,제주특별자치도,제주,자녀 동반 여행,2023-09-17~2023-09-17,3,1,2,2
h003727,26,여,30,4,1,2,2,2,,7,12,3,1,50,50130,46,46130,42,42210,4,1,1,1,7,1,7,3,부산광역시,제주,부모 동반 여행,2023-08-21~2023-08-23,2,1,4,1
h000844,50,남,30,6,1,1,1,13,,4,,2,1,50,50130,11,11440,41,41390,4,4,2,3,3,5,3,4,제주특별자치도,제주,2인 여행(가족 외),2023-06-09~2023-06-10,2,1,5,1
h000832,29,여,50,5,1,2,5,11,,1,5,3,6,50,50130,42,42150,26,26710,4,1,1,1,4,7,7,7,광주광역시,제주,자녀 동반 여행,2023-06-09~2023-06-11,1,4,2,4
h002768,48,여,50,5,4,2,3,2,,6,9,3,1,48,48310,48,48220,26,26290,1,1,4,1,1,1,4,7,경상남도,제주,자녀 동반 여행,2023-08-06~2023-08-09,3,7,10,2
h002994,11,여,20,6,1,1,1,4,,5,,3,2,42,42150,11,11440,26,26350,2,2,3,2,2,3,5,6,서울특별시,제주,2인 여행(가족 외),2023-09-01~2023-09-03,1,3,5,1
h005150,11,남,30,8,2,2,2,3,,1,9,3,3,50,50110,50,50130,42,42210,3,2,2,2,3,2,2,6,서울특별시,제주,2인 가족 여행,2023-08-25~2023-08-27,2,3,7,1
h001903,26,여,50,6,1,2,2,11,,1,8,3,5,50,50110,11,11230,26,26350,7,2,2,1,2,5,1,2,경상남도,제주,2인 여행(가족 외),2023-07-25~2023-07-28,2,7,1,1
h006597,50,여,40,6,1,2,3,3,,2,5,1,1,50,50110,47,47820,47,47130,1,1,1,4,7,4,4,6,제주특별자치도,제주,3인 이상 여행(가족 외),2023-09-16~2023-09-16,3,8,1,2
h000703,28,여,30,6,1,1,4,4,,2,7,3,3,50,50110,42,42210,48,48220,5,3,1,5,5,4,4,6,인천광역시,제주,2인 여행(가족 외),2023-06-18~2023-06-21,1,,,1
h002018,11,여,20,6,1,1,5,3,,4,7,2,1,50,50130,42,42150,26,26710,2,2,2,5,6,4,3,6,서울특별시,제주,나홀로 여행,2023-07-07~2023-07-09,7,5,2,0
h001041,28,여,50,6,1,2,4,4,,2,5,3,6,42,42150,47,47920,41,41650,3,2,2,4,3,2,2,1,인천광역시,제주,3대 동반 여행(친척 포함),2023-06-10~2023-06-12,3,9,,7
h000909,28,남,40,6,1,2,4,2,,7,9,2,2,41,41280,46,46710,42,42230,2,3,2,3,5,4,6,2,인천광역시,제주,자녀 동반 여행,2023-06-24~2023-06-27,6,3,2,3
h001491,11,여,20,5,1,1,5,2,,3,6,3,10,50,50110,50,50130,42,42210,2,2,3,6,2,3,7,7,서울특별시,제주,나홀로 여행,2023-06-26~2023-06-28,7,4,1,0
h000107,42,남,40,6,1,2,3,2,,3,5,2,1,46,46130,43,43150,50,50110,2,1,5,2,1,6,5,7,강원도,제주,3인 이상 여행(가족 외),2023-05-21~2023-05-23,9,3,2,2
h003487,11,여,20,5,1,1,1,9,,4,,3,8,50,50110,50,50130,47,47210,1,3,2,5,4,2,5,5,서울특별시,제주,나홀로 여행,2023-09-04~2023-09-05,2,1,4,0
h002107,41,여,20,6,2,1,4,12,,2,7,3,1,50,50130,26,26350,42,42210,5,3,2,1,4,4,1,6,경기도,제주,2인 여행(가족 외),2023-07-18~2023-07-20,2,1,7,1
h002659,29,여,30,6,1,2,2,3,,4,7,3,6,50,50110,11,11110,26,26200,5,2,4,5,6,5,2,5,서울특별시,제주,2인 가족 여행,2023-08-12~2023-08-15,2,3,1,1
h006465,50,여,30,6,1,2,2,4,,4,7,3,1,48,48850,47,47110,50,50130,2,1,4,1,1,6,2,4,제주특별자치도,제주,2인 가족 여행,2023-09-17~2023-09-17,1,3,8,1
h001933,26,여,30,6,4,1,2,4,,3,5,3,5,26,26710,50,50130,11,11650,5,3,3,5,5,6,4,6,부산광역시,제주,2인 여행(가족 외),2023-07-01~2023-07-03,1,2,,1
h003720,41,여,20,8,2,1,1,3,,4,,3,2,42,42150,42,42210,50,50130,4,2,2,4,5,5,4,6,경기도,제주,2인 가족 여행,2023-08-14~2023-08-16,2,7,3,1
h003871,43,여,20,5,4,2,2,3,,4,6,3,20,45,45130,47,47130,43,43800,4,1,1,3,7,4,1,7,충청북도,제주,2인 여행(가족 외),2023-08-15~2023-08-18,9,5,1,1
h006733,50,남,20,6,4,1,1,2,,4,,2,1,11,11230,41,41110,50,50130,3,4,1,5,2,1,6,6,제주특별자치도,제주,나홀로 여행,2023-09-19~2023-09-19,1,8,7,0
h003719,11,여,20,6,1,1,1,4,,5,,3,5,42,42150,50,50110,41,41820,1,1,1,3,1,2,7,5,서울특별시,제주,나홀로 여행,2023-08-26~2023-08-29,2,1,4,0
h006375,50,여,30,5,1,1,3,13,,3,5,2,2,42,42750,42,42230,50,50130,3,1,3,3,3,1,7,1,제주특별자치도,제주,2인 여행(가족 외),2023-09-16~2023-09-17,7,3,1,1
h003331,41,여,40,6,1,2,4,2,,12,12,2,1,50,50110,50,50130,28,28110,1,1,1,3,2,1,1,7,경기도,제주,3인 이상 여행(가족 외),2023-08-10~2023-08-13,4,3,7,2
h000010,11,여,40,5,1,2,4,4,,2,5,2,1,41,41480,50,50110,41,41820,3,2,2,5,3,3,1,7,서울특별시,제주,자녀 동반 여행,2023-05-28~2023-05-30,3,1,7,3
h000249,11,여,20,6,1,1,1,3,,3,,3,5,50,50110,42,42150,30,30170,3,2,5,6,4,3,5,4,서울특별시,제주,나홀로 여행,2023-06-06~2023-06-08,2,1,6,0
h001139,11,여,20,5,1,1,4,2,,4,10,2,1,26,26350,50,50110,42,42150,7,1,1,6,2,3,6,6,서울특별시,제주,나홀로 여행,2023-06-27~2023-06-29,1,7,2,0
h003136,27,여,30,4,1,1,1,2,,3,,3,4,50,50130,50,50110,26,26350,2,2,2,2,2,2,2,6,대구광역시,제주,2인 여행(가족 외),2023-08-17~2023-08-19,3,1,2,1
h001188,11,여,30,5,1,2,2,3,,4,7,3,4,26,26260,42,42170,42,42210,1,4,3,4,2,2,1,6,강원도,제주,2인 가족 여행,2023-06-21~2023-06-24,10,3,2,1
h001148,29,여,20,5,1,1,6,4,,4,12,3,4,50,50130,47,47130,26,26710,1,2,1,3,6,6,2,6,광주광역시,제주,2인 여행(가족 외),2023-06-24~2023-06-27,2,1,3,1
h006499,50,여,30,5,1,2,3,2,,4,7,4,1,11,11740,50,50130,44,44130,4,5,4,2,5,6,3,6,제주특별자치도,제주,자녀 동반 여행,2023-09-17~2023-09-17,3,5,7,1
h000458,11,남,20,6,1,1,1,4,,3,,3,4,42,42830,26,26350,50,50130,5,5,2,2,2,3,6,4,서울특별시,제주,2인 여행(가족 외),2023-06-01~2023-06-03,2,7,1,1
h002254,28,여,40,7,1,2,2,1,,10,12,2,2,50,50130,50,50110,42,42820,1,1,1,1,1,6,2,4,인천광역시,제주,3대 동반 여행(친척 포함),2023-07-28~2023-07-31,1,3,9,4
h000523,27,여,40,6,1,1,2,2,,4,6,3,4,26,26350,47,47130,46,46150,3,4,2,5,4,4,3,3,대구광역시,제주,2인 여행(가족 외),2023-06-04~2023-06-06,7,1,3,1
h000319,50,여,30,6,1,2,4,11,,1,7,2,1,50,50110,50,50130,42,42150,2,3,4,5,2,2,4,3,제주특별자치도,제주,자녀 동반 여행,2023-06-01~2023-06-03,3,1,2,3
h001676,11,여,30,6,1,1,2,3,,4,4,2,1,50,50130,44,44760,41,41280,3,3,2,3,4,2,3,5,서울특별시,제주,2인 여행(가족 외),2023-06-30~2023-07-03,1,6,3,1
h004351,43,남,20,6,1,1,3,3,,3,5,3,7,50,50110,11,11215,42,42150,3,3,3,2,2,5,3,6,충청북도,제주,2인 가족 여행,2023-08-19~2023-08-19,1,2,7,1
h001898,41,여,20,4,1,1,4,12,,3,6,3,10,42,42150,50,50130,41,41820,1,2,1,3,2,1,2,7,경기도,제주,2인 여행(가족 외),2023-07-09~2023-07-11,1,3,2,1
h000693,41,여,30,6,1,1,3,3,,5,12,2,2,26,26350,50,50130,41,41110,2,1,2,3,2,1,7,7,경기도,제주,나홀로 여행,2023-06-08~2023-06-10,2,7,1,0
h002378,26,남,30,4,1,1,3,12,,3,12,2,1,50,50110,11,11680,47,47130,4,2,3,4,5,5,6,6,부산광역시,제주,2인 여행(가족 외),2023-07-19~2023-07-21,1,7,3,1
h003012,41,남,20,4,1,1,2,9,,4,4,3,2,50,50110,26,26350,11,11680,5,2,2,3,1,1,2,6,경기도,제주,2인 여행(가족 외),2023-08-26~2023-08-28,3,2,1,1
h006436,50,여,40,6,1,1,1,3,,4,,3,5,50,50110,46,46110,29,29200,1,6,1,2,1,2,3,3,제주특별자치도,제주,나홀로 여행,2023-09-23~2023-09-23,1,4,7,0
h001024,11,여,60,4,1,3,7,11,,4,12,3,2,50,50130,41,41800,41,41480,1,2,1,4,4,4,1,4,서울특별시,제주,3인 이상 여행(가족 외),2023-06-18~2023-06-21,3,2,9,5
h005082,28,여,30,6,1,2,3,3,,4,7,2,1,26,26260,46,46900,50,50130,2,3,3,2,4,4,7,2,인천광역시,제주,자녀 동반 여행,2023-08-27~2023-08-29,9,3,7,2
h001784,28,여,40,6,1,1,1,3,,5,,3,4,50,50130,26,26350,42,42150,6,2,2,5,7,2,1,7,인천광역시,제주,2인 여행(가족 외),2023-07-03~2023-07-05,3,1,5,1
h002376,41,여,20,6,1,1,2,2,,4,9,3,4,11,11290,41,41820,50,50110,3,1,2,3,5,5,2,4,경기도,제주,2인 여행(가족 외),2023-07-21~2023-07-23,1,3,2,1
h006576,50,남,20,6,1,1,4,3,,4,5,2,1,47,47130,11,11530,27,27200,5,2,4,2,5,6,5,5,제주특별자치도,제주,나홀로 여행,2023-09-18~2023-09-18,2,4,1,0
h003507,41,남,20,4,1,1,1,12,,2,,3,3,50,50110,26,26350,47,47130,4,1,1,2,4,5,3,6,경기도,제주,2인 여행(가족 외),2023-08-22~2023-08-24,7,3,1,1
h002838,50,남,30,8,5,1,2,2,,4,6,2,2,50,50110,50,50130,48,48330,1,1,1,7,1,1,1,7,제주특별자치도,제주,나홀로 여행,2023-08-25~2023-08-27,4,2,1,0
h000725,11,남,20,4,1,1,4,12,,2,9,4,1,50,50110,42,42150,26,26350,4,1,1,3,2,1,7,7,서울특별시,제주,2인 여행(가족 외),2023-07-03~2023-07-05,1,6,7,1
h006575,50,여,30,6,1,1,1,3,,5,,2,1,50,50130,11,11440,41,41610,1,1,3,2,4,1,6,2,제주특별자치도,제주,나홀로 여행,2023-09-19~2023-09-19,1,2,6,0
h006578,50,여,30,7,1,1,1,2,,4,,2,1,50,50130,30,30170,11,11560,1,1,2,2,3,2,5,4,제주특별자치도,제주,2인 여행(가족 외),2023-09-16~2023-09-16,4,2,3,1
h005274,26,남,30,4,1,1,4,4,,4,11,3,2,50,50110,50,50130,46,46130,1,1,4,4,1,2,1,5,부산광역시,제주,2인 여행(가족 외),2023-08-29~2023-09-01,2,1,,1
h004204,30,남,30,6,1,1,3,2,,4,8,2,1,50,50130,42,42150,26,26350,1,1,1,3,6,5,7,6,대전광역시,제주,3인 이상 여행(가족 외),2023-08-22~2023-08-24,7,3,2,2
h005280,28,남,20,4,1,1,4,12,,1,12,3,1,26,26290,29,29200,50,50130,4,7,6,1,7,1,1,7,인천광역시,제주,2인 여행(가족 외),2023-08-27~2023-08-29,2,7,1,1
h003223,41,남,20,6,1,1,5,2,,4,10,2,1,50,50110,42,42150,26,26350,1,1,1,4,2,6,6,7,경기도,제주,2인 여행(가족 외),2023-08-19~2023-08-22,2,3,9,1
h001157,28,여,40,6,1,1,4,3,,1,6,3,3,50,50110,26,26350,42,42210,1,1,1,2,1,1,7,5,인천광역시,제주,3인 이상 여행(가족 외),2023-06-16~2023-06-18,2,1,3,3
h003350,41,여,30,6,1,2,2,2,,6,8,3,4,26,26350,46,46130,42,42210,1,1,1,1,1,1,1,7,경기도,제주,2인 여행(가족 외),2023-08-16~2023-08-18,3,7,6,1
h002300,50,여,20,6,1,1,4,3,,3,5,2,1,50,50110,46,46110,29,29200,4,1,2,2,4,2,2,6,제주특별자치도,제주,나홀로 여행,2023-07-28~2023-07-30,6,1,2,0
h004063,36,남,20,6,2,1,4,9,,2,12,2,1,50,50110,11,11200,30,30170,5,2,2,3,6,6,2,6,세종특별자치시,제주,2인 여행(가족 외),2023-09-03~2023-09-05,9,3,1,1
h001771,11,여,20,6,2,1,3,12,,2,5,3,2,50,50130,26,26350,27,27230,2,1,3,3,1,1,6,7,서울특별시,제주,나홀로 여행,2023-07-04~2023-07-07,2,1,5,0
h001185,41,여,20,6,1,1,2,3,,4,6,2,2,50,50130,26,26350,27,27110,3,2,2,4,5,5,6,6,경기도,제주,2인 여행(가족 외),2023-06-22~2023-06-25,3,9,2,1
h000920,41,여,30,6,1,2,4,3,,1,6,3,2,47,47170,42,42210,50,50130,2,6,5,5,3,3,2,4,서울특별시,제주,자녀 동반 여행,2023-06-25~2023-06-28,7,3,1,3
h003763,11,여,60,6,1,1,5,3,,6,6,2,2,42,42210,50,50130,30,30140,2,1,1,3,5,2,2,7,서울특별시,제주,3인 이상 여행(가족 외),2023-08-15~2023-08-18,3,2,1,5
h000281,28,남,50,6,1,2,4,2,,9,11,4,2,42,42150,50,50110,42,42230,1,1,3,2,1,2,3,5,인천광역시,제주,3인 이상 여행(가족 외),2023-06-06~2023-06-10,2,3,1,3
h002295,41,여,20,5,1,1,3,2,,4,6,3,3,42,42150,50,50110,50,50130,4,6,1,1,4,4,5,6,경기도,제주,3인 이상 여행(가족 외),2023-07-15~2023-07-16,3,2,10,2
h003572,48,여,20,6,1,1,3,4,,4,8,3,3,46,46130,48,48220,26,26350,2,1,1,4,3,2,3,2,경상남도,제주,2인 여행(가족 외),2023-08-14~2023-08-16,3,1,2,1
h001670,11,여,30,4,1,2,4,11,,2,6,3,3,42,42210,50,50130,41,41390,1,4,3,4,3,2,2,6,서울특별시,제주,자녀 동반 여행,2023-07-02~2023-07-04,1,8,5,3
h006094,50,여,20,4,1,1,1,12,,5,,3,1,50,50110,50,50130,11,11170,5,7,6,1,1,6,2,2,제주특별자치도,제주,나홀로 여행,2023-09-15~2023-09-15,7,4,1,0
h000512,28,남,50,6,1,2,5,3,,6,6,3,10,41,41630,46,46130,50,50130,1,1,1,5,4,2,6,6,인천광역시,제주,자녀 동반 여행,2023-06-02~2023-06-05,3,1,5,4
h000311,50,여,40,6,1,1,1,1,,6,,2,3,50,50110,50,50130,11,11110,2,4,2,4,4,4,5,4,제주특별자치도,제주,2인 여행(가족 외),2023-05-31~2023-06-02,7,8,2,1
h001906,28,여,30,6,1,1,4,3,,5,6,3,2,42,42230,26,26710,50,50110,6,2,2,2,6,2,6,6,인천광역시,제주,2인 가족 여행,2023-07-11~2023-07-13,4,2,1,1
h004133,11,남,20,6,2,1,1,12,,1,,3,4,50,50110,50,50130,26,26350,2,2,1,3,2,2,1,7,서울특별시,제주,2인 여행(가족 외),2023-08-28~2023-08-31,2,1,3,1
h002513,41,여,30,6,1,2,3,3,,6,11,3,7,42,42830,41,41460,28,28185,1,1,7,1,6,2,3,6,경기도,제주,3대 동반 여행(친척 포함),2023-07-28~2023-07-31,3,1,2,5
h002199,11,여,30,6,3,1,4,12,,1,9,3,6,50,50110,26,26350,42,42150,4,2,2,4,4,5,3,6,서울특별시,제주,2인 여행(가족 외),2023-07-23~2023-07-25,3,5,7,1
h000231,50,여,30,6,1,1,2,3,,4,7,1,1,27,27710,11,11530,26,26230,6,6,3,6,2,7,5,3,제주특별자치도,제주,나홀로 여행,2023-05-28~2023-05-29,7,1,4,0
h006607,50,여,40,7,5,2,4,2,,3,5,3,6,50,50110,50,50130,11,11350,1,4,4,3,4,3,4,4,제주특별자치도,제주,자녀 동반 여행,2023-09-23~2023-09-23,3,6,1,3
h000168,41,여,30,5,1,1,2,3,,4,5,4,1,50,50110,42,42830,42,42230,2,2,3,4,4,3,2,6,경기도,제주,나홀로 여행,2023-05-23~2023-05-25,4,1,10,0
h001878,50,여,60,6,1,2,2,4,,7,7,2,2,42,42150,42,42210,48,48220,5,4,5,5,5,5,3,6,제주특별자치도,제주,나홀로 여행,2023-07-04~2023-07-06,1,,,0
h004427,41,남,20,6,1,1,1,3,,4,,2,2,50,50130,42,42150,26,26350,3,2,3,5,6,6,6,6,경기도,제주,2인 여행(가족 외),2023-08-27~2023-08-30,1,7,5,1
h000328,42,여,30,6,1,1,2,4,,4,8,2,3,42,42170,11,11170,50,50130,2,4,2,3,3,4,6,6,강원도,제주,2인 여행(가족 외),2023-05-27~2023-05-30,1,2,3,1
h001618,50,여,20,5,1,1,2,4,,4,7,2,3,50,50110,50,50130,26,26500,2,4,2,4,4,4,3,6,제주특별자치도,제주,2인 여행(가족 외),2023-06-26~2023-06-27,3,2,5,1
h006303,11,여,30,6,1,2,4,2,,1,6,3,3,42,42150,45,45110,50,50110,2,2,3,2,7,6,6,2,서울특별시,제주,자녀 동반 여행,2023-09-12~2023-09-12,7,9,3,3
h004577,11,여,20,6,1,1,4,4,,4,6,3,3,50,50130,42,42230,26,26500,5,1,3,3,2,7,1,7,서울특별시,제주,2인 가족 여행,2023-08-24~2023-08-26,3,5,1,1
h000137,28,여,30,6,1,1,1,2,,4,,3,4,42,42210,50,50130,46,46130,1,1,4,1,1,1,7,7,인천광역시,제주,2인 여행(가족 외),2023-05-18~2023-05-19,5,3,2,1
h000039,41,남,30,6,1,2,2,3,,6,12,3,6,50,50110,50,50130,42,42210,4,1,2,4,1,2,7,1,경기도,제주,나홀로 여행,2023-05-19~2023-05-21,1,8,2,0
h000291,41,여,40,6,1,2,3,3,,4,8,3,4,50,50130,42,42830,46,46130,3,3,3,3,4,5,5,4,서울특별시,제주,2인 여행(가족 외),2023-06-06~2023-06-09,2,3,7,1
h005746,41,남,30,6,1,1,4,3,,4,12,3,5,50,50110,26,26350,42,42150,2,1,2,2,4,6,6,7,경기도,제주,2인 여행(가족 외),2023-08-31~2023-09-03,3,2,5,1
h003277,50,여,30,6,1,2,4,2,,3,7,2,2,42,42820,41,41290,31,31110,2,2,2,6,6,5,3,2,제주특별자치도,제주,3대 동반 여행(친척 포함),2023-08-19~2023-08-19,6,2,3,8
h005217,11,남,30,6,1,2,3,3,,5,7,3,4,50,50130,42,42210,41,41650,3,1,6,3,2,1,1,3,서울특별시,제주,자녀 동반 여행,2023-08-26~2023-08-29,2,3,8,2
h000846,48,남,50,5,1,2,3,8,,4,4,2,1,50,50130,47,47940,46,46130,1,1,1,2,1,1,4,4,경상남도,제주,2인 여행(가족 외),2023-06-23~2023-06-26,6,1,4,1
h000829,48,여,30,5,1,2,4,11,,1,5,3,2,50,50130,50,50110,42,42230,4,2,2,4,4,7,4,7,경상남도,제주,3인 이상 여행(가족 외),2023-06-09~2023-06-13,1,3,7,3
h000057,50,여,30,6,1,1,1,5,,5,,2,1,50,50130,50,50110,26,26140,2,2,5,6,5,3,2,4,제주특별자치도,제주,나홀로 여행,2023-05-20~2023-05-21,1,2,7,0
h000870,50,남,30,4,1,1,1,4,,3,,2,2,50,50110,50,50130,28,28200,2,3,5,3,3,2,5,7,서울특별시,제주,나홀로 여행,2023-06-10~2023-06-10,5,4,7,0
h000892,50,남,40,6,1,2,4,11,,1,12,2,2,11,11110,26,26350,45,45110,4,5,5,1,3,5,5,5,제주특별자치도,제주,3인 이상 여행(가족 외),2023-06-24~2023-06-24,1,7,3,3
h002150,45,여,30,6,1,1,4,4,,4,5,3,3,50,50110,42,42150,41,41150,4,3,2,5,7,4,6,3,전라북도,제주,부모 동반 여행,2023-07-22~2023-07-24,7,9,1,2
h004696,41,여,20,6,1,1,3,13,,4,4,3,6,42,42150,44,44825,28,28710,2,1,2,4,4,5,5,6,경기도,제주,2인 여행(가족 외),2023-08-27~2023-08-30,3,2,5,1
h002428,41,남,60,4,4,2,3,13,,4,6,3,2,42,42750,30,30170,42,42130,3,4,5,5,5,4,6,3,경기도,제주,자녀 동반 여행,2023-07-22~2023-07-24,2,3,6,3
h000202,50,남,20,6,1,1,1,3,,4,,1,1,50,50130,50,50110,26,26410,1,1,1,7,7,1,7,7,제주특별자치도,제주,2인 여행(가족 외),2023-06-02~2023-06-04,7,1,8,1
h000739,41,여,40,5,1,2,3,2,,1,6,2,1,43,43150,42,42750,11,11530,1,1,4,4,1,2,6,3,경기도,제주,자녀 동반 여행,2023-06-12~2023-06-15,3,1,7,2
h003123,11,여,20,5,1,1,1,2,,4,,3,7,50,50130,26,26350,11,11170,4,3,3,1,4,3,6,6,서울특별시,제주,2인 여행(가족 외),2023-08-09~2023-08-13,1,2,3,1
h005441,26,남,50,6,1,2,5,2,,4,6,3,5,26,26140,48,48240,48,48330,1,4,2,3,6,6,1,7,부산광역시,제주,자녀 동반 여행,2023-08-26~2023-08-29,2,3,9,4
h000100,29,여,20,6,1,1,4,3,,3,5,3,3,50,50110,11,11680,26,26350,1,4,2,5,2,1,6,6,광주광역시,제주,나홀로 여행,2023-05-16~2023-05-18,2,4,1,0
h002570,27,여,20,6,1,1,3,3,,2,6,2,1,50,50110,27,27110,26,26710,4,4,2,2,2,3,4,6,대구광역시,제주,2인 여행(가족 외),2023-08-22~2023-08-24,3,1,2,1
h002448,43,여,20,6,1,2,2,3,,4,6,2,2,11,11680,42,42150,50,50130,2,2,4,3,2,5,2,6,충청북도,제주,부모 동반 여행,2023-08-04~2023-08-06,6,3,2,3
h004376,11,여,50,4,1,1,4,4,,3,6,3,6,50,50130,42,42210,42,42110,3,4,4,3,4,4,5,6,서울특별시,제주,2인 여행(가족 외),2023-08-29~2023-08-31,1,2,8,1
