TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
h_h000292,4,교통비,1,택시,N,2,,우티택시,2023-06-01 10:26,1,5800,택시비
h_h000292,4,교통비,2,택시,N,2,,,2023-06-01 16:05,1,5200,택시비
h_h000292,50,교통비,0,버스 + 지하철,N,2,,,,,14000,
h_h000292,8,교통비,0,새마을/무궁화열차,N,2,,,,,84400,
h_h000292,8,교통비,1,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-31 06:43,1,17400,기차표
h_h000292,8,교통비,2,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-31 06:43,1,12200,기차표
h_h000292,8,교통비,3,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-31 06:44,1,13500,기차표
h_h000292,8,교통비,4,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-31 06:43,1,13500,기차표
h_h000292,8,교통비,5,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-31 06:44,1,43000,기차표
h_h000294,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,6168101496,제주렌트카(주)본점,2023-06-04 16:52,3,157500,렌트비
h_h000294,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,20000,
h_h000294,4,교통비,1,택시,N,2,5028619222,(주)대평교통,2023-06-02 17:25,1,8300,택시비
h_h000294,9,교통비,0,항공기,N,2,,,,,386000,
h_h000300,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,140000,
h_h000300,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,14300,
h_h000300,10,교통비,0,배/선박,N,3,,,,,211000,
h_h000300,50,교통비,0,버스 + 지하철,N,3,,,,,7800,
h_h000300,9,교통비,0,항공기,N,3,,,,,79480,
h_h000301,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
h_h000301,16,교통비,0,기타,N,2,,,,,14560,
h_h000301,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,,퍼시픽 렌트카,2023-05-24 00:00,1,108300,렌트비
h_h000301,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,47340,
h_h000301,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,8000,
h_h000301,9,교통비,1,항공기,Y,2,8258100091,에어서울(주),2023-05-24 08:33,1,133600,비행기표
h_h000301,9,교통비,2,항공기,Y,2,4018132460,이스타항공 주식회사,2023-05-24 08:33,1,85600,비행기표
h_h000304,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,3,,제주공항렌트카,2023-06-03 18:00,1,262400,렌트비
h_h000304,5,교통비,0,지하철,N,3,,,,,6000,
h_h000304,9,교통비,0,항공기,N,3,,,,,100000,
h_h000306,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,14,,,,,760000,
h_h000306,4,교통비,0,택시,N,3,,,,,13800,
h_h000306,9,교통비,1,항공기,Y,14,1218189086,㈜진에어 ,2023-03-06 00:00,1,472300,비행기표
h_h000311,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,37000,
h_h000312,4,교통비,0,택시,N,3,,,,,20000,
h_h000312,50,교통비,0,버스 + 지하철,N,3,,,,,15000,
h_h000312,9,교통비,0,항공기,N,3,,,,,392190,
h_h000314,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,35000,
h_h000314,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h000314,9,교통비,0,항공기,N,2,,,,,178000,
h_h000319,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
h_h000321,2,주유비,0,렌터카(승용/승합/버스 등등),N,7,,,,,50000,
h_h000321,4,교통비,0,택시,N,4,,,,,20000,
h_h000321,9,교통비,0,항공기,,7,,,,,1170400,
h_h000322,14,렌탈비,0,자전거,N,2,,,,,40000,
h_h000322,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,193840,
h_h000322,4,교통비,0,택시,N,2,,,,,30000,
h_h000322,9,교통비,0,항공기,N,2,,,,,269200,
h_h000323,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,7544,
h_h000324,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,71850,
h_h000324,5,교통비,0,지하철,N,2,,,,,3300,
h_h000324,9,교통비,0,항공기,N,2,,,,,157600,
h_h000328,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,54200,
h_h000328,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
h_h000328,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,141230,
h_h000328,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,61000,
h_h000328,9,교통비,0,항공기,N,2,,,,,374400,
h_h000329,12,교통비,0,시외/고속버스,N,3,,,,,8600,
h_h000329,9,교통비,0,항공기,N,3,,,,,591000,
h_h000334,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,449280,
h_h000334,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,45270,
h_h000334,2,주차비,0,렌터카(승용/승합/버스 등등),N,3,,,,,2500,
h_h000334,4,교통비,0,택시,N,3,,,,,24800,
h_h000334,5,교통비,0,지하철,N,3,,,,,3100,
h_h000334,9,교통비,0,항공기,,3,,,,,638400,
h_h000335,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
h_h000335,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,16000,
h_h000336,10,교통비,1,배/선박,N,3,1148102382,(주)한일고속,2023-06-02 15:00,1,100200,승선권
h_h000336,10,교통비,2,배/선박,N,3,1148102382,㈜한일고속,2023-06-05 17:10,1,100200,승선권
h_h000336,13,교통비,0,시내/마을버스,N,3,,,,,3450,
h_h000336,4,교통비,1,택시,N,3,,(주)카카오모빌리티,2023-06-03 17:17,1,40020,택시비
h_h000336,4,교통비,3,택시,N,3,4265300644,,2023-06-05 14:55,1,21500,택시비
h_h000336,4,교통비,4,택시,N,3,4011598318,개인택시,2023-06-05 11:31,1,19600,택시비
h_h000336,4,교통비,5,택시,N,3,6168102011,천일택시운수(주),2023-06-04 06:53,1,20700,택시비
h_h000337,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,110000,
h_h000337,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,54000,
h_h000337,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,1800,
h_h000337,5,교통비,0,지하철,N,2,,,,,5600,
h_h000337,9,교통비,0,항공기,N,2,,,,,300000,
h_h000339,10,교통비,0,배/선박,N,2,,,,,21000,
h_h000339,13,교통비,0,시내/마을버스,N,2,,,,,5250,
h_h000339,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,21186,
h_h000339,9,교통비,0,항공기,N,2,,,,,166400,
h_h000340,12,교통비,0,시외/고속버스,N,2,,,,,17600,
h_h000340,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,150000,
h_h000340,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,1500,
h_h000340,4,교통비,0,택시,N,2,,,,,18000,
h_h000340,9,교통비,0,항공기,N,2,,,,,170000,
h_h000342,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,6,,,,,222280,
h_h000342,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,6,1138132864,에스케이렌터카 주식회사,2023-04-17 13:11,1,222280,렌트비
h_h000342,2,주유비,0,렌터카(승용/승합/버스 등등),N,6,,,,,45000,
h_h000342,9,교통비,0,항공기,N,6,,,,,660000,
h_h000343,10,교통비,1,배/선박,N,1,2268529227,씨스포빌(주),2023-06-07 12:00,1,70500,승선권
h_h000343,10,교통비,2,배/선박,N,1,2268529227,씨스포빌(주),2023-06-05 07:30,1,70500,승선권 
h_h000343,11,교통비,0,관광버스,N,1,,,,,30000,
h_h000343,12,교통비,0,시외/고속버스,N,1,,,,,2800,
h_h000343,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,1,4130152846,이레바이크,2023-06-05 12:26,3,150000,렌트비
h_h000343,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,4826,
h_h000344,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
h_h000344,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,98700,
h_h000344,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,48000,
h_h000344,9,교통비,0,항공기,N,2,,,,,255200,
h_h000346,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,184500,
